"Country or Area","Year(s)","Variant","Value"
"Barbados","2055","Instant replacement zero migration","142.636"
"Barbados","2055","Median PI","127.074"
"Barbados","2055","Upper 80 PI","135.768"
"Barbados","2055","Lower 80 PI","117.864"
"Barbados","2055","Upper 95 PI","140.48"
"Barbados","2055","Lower 95 PI","112.758"
"Barbados","2054","Medium","127.599"
"Barbados","2054","High","140.23"
"Barbados","2054","Low","115.171"
"Barbados","2054","Constant fertility","127.034"
"Barbados","2054","Instant replacement","140.572"
"Barbados","2054","Zero migration","129.489"
"Barbados","2054","Constant mortality","121.89"
"Barbados","2054","No change","121.335"
"Barbados","2054","Momentum","136.698"
"Barbados","2054","Instant replacement zero migration","142.536"
"Barbados","2054","Median PI","127.599"
"Barbados","2054","Upper 80 PI","136.103"
"Barbados","2054","Lower 80 PI","118.704"
"Barbados","2054","Upper 95 PI","140.549"
"Barbados","2054","Lower 95 PI","113.787"
"Barbados","2053","Medium","128.122"
"Barbados","2053","High","140.217"
"Barbados","2053","Low","116.147"
"Barbados","2053","Constant fertility","127.58"
"Barbados","2053","Instant replacement","140.563"
"Barbados","2053","Zero migration","129.958"
"Barbados","2053","Constant mortality","122.678"
"Barbados","2053","No change","122.145"
"Barbados","2053","Momentum","136.907"
"Barbados","2053","Instant replacement zero migration","142.468"
"Barbados","2053","Median PI","128.122"
"Barbados","2053","Upper 80 PI","136.317"
"Barbados","2053","Lower 80 PI","119.52"
"Barbados","2053","Upper 95 PI","140.616"
"Barbados","2053","Lower 95 PI","114.806"
"Barbados","2052","Medium","128.647"
"Barbados","2052","High","140.232"
"Barbados","2052","Low","117.115"
"Barbados","2052","Constant fertility","128.126"
"Barbados","2052","Instant replacement","140.583"
"Barbados","2052","Zero migration","130.423"
"Barbados","2052","Constant mortality","123.472"
"Barbados","2052","No change","122.959"
"Barbados","2052","Momentum","137.143"
"Barbados","2052","Instant replacement zero migration","142.426"
"Barbados","2052","Median PI","128.647"
"Barbados","2052","Upper 80 PI","136.57"
"Barbados","2052","Lower 80 PI","120.318"
"Barbados","2052","Upper 95 PI","140.719"
"Barbados","2052","Lower 95 PI","115.765"
"Barbados","2051","Medium","129.17"
"Barbados","2051","High","140.265"
"Barbados","2051","Low","118.071"
"Barbados","2051","Constant fertility","128.667"
"Barbados","2051","Instant replacement","140.627"
"Barbados","2051","Zero migration","130.886"
"Barbados","2051","Constant mortality","124.267"
"Barbados","2051","No change","123.77"
"Barbados","2051","Momentum","137.403"
"Barbados","2051","Instant replacement zero migration","142.406"
"Barbados","2051","Median PI","129.17"
"Barbados","2051","Upper 80 PI","136.866"
"Barbados","2051","Lower 80 PI","121.139"
"Barbados","2051","Upper 95 PI","140.896"
"Barbados","2051","Lower 95 PI","116.72"
"Barbados","2050","Medium","129.692"
"Barbados","2050","High","140.318"
"Barbados","2050","Low","119.015"
"Barbados","2050","Constant fertility","129.208"
"Barbados","2050","Instant replacement","140.699"
"Barbados","2050","Zero migration","131.345"
"Barbados","2050","Constant mortality","125.049"
"Barbados","2050","No change","124.573"
"Barbados","2050","Momentum","137.681"
"Barbados","2050","Instant replacement zero migration","142.411"
"Barbados","2050","Median PI","129.692"
"Barbados","2050","Upper 80 PI","137.13"
"Barbados","2050","Lower 80 PI","121.929"
"Barbados","2050","Upper 95 PI","141.051"
"Barbados","2050","Lower 95 PI","117.696"
"Barbados","2049","Medium","130.206"
"Barbados","2049","High","140.381"
"Barbados","2049","Low","119.942"
"Barbados","2049","Constant fertility","129.74"
"Barbados","2049","Instant replacement","140.787"
"Barbados","2049","Zero migration","131.799"
"Barbados","2049","Constant mortality","125.829"
"Barbados","2049","No change","125.373"
"Barbados","2049","Momentum","137.98"
"Barbados","2049","Instant replacement zero migration","142.438"
"Barbados","2049","Median PI","130.206"
"Barbados","2049","Upper 80 PI","137.398"
"Barbados","2049","Lower 80 PI","122.727"
"Barbados","2049","Upper 95 PI","141.192"
"Barbados","2049","Lower 95 PI","118.636"
"Barbados","2048","Medium","130.714"
"Barbados","2048","High","140.452"
"Barbados","2048","Low","120.857"
"Barbados","2048","Constant fertility","130.267"
"Barbados","2048","Instant replacement","140.89"
"Barbados","2048","Zero migration","132.248"
"Barbados","2048","Constant mortality","126.603"
"Barbados","2048","No change","126.162"
"Barbados","2048","Momentum","138.288"
"Barbados","2048","Instant replacement zero migration","142.478"
"Barbados","2048","Median PI","130.714"
"Barbados","2048","Upper 80 PI","137.632"
"Barbados","2048","Lower 80 PI","123.522"
"Barbados","2048","Upper 95 PI","141.286"
"Barbados","2048","Lower 95 PI","119.473"
"Barbados","2047","Medium","131.216"
"Barbados","2047","High","140.528"
"Barbados","2047","Low","121.763"
"Barbados","2047","Constant fertility","130.787"
"Barbados","2047","Instant replacement","141.004"
"Barbados","2047","Zero migration","132.689"
"Barbados","2047","Constant mortality","127.359"
"Barbados","2047","No change","126.934"
"Barbados","2047","Momentum","138.598"
"Barbados","2047","Instant replacement zero migration","142.527"
"Barbados","2047","Median PI","131.216"
"Barbados","2047","Upper 80 PI","137.848"
"Barbados","2047","Lower 80 PI","124.31"
"Barbados","2047","Upper 95 PI","141.39"
"Barbados","2047","Lower 95 PI","120.285"
"Barbados","2046","Medium","131.706"
"Barbados","2046","High","140.597"
"Barbados","2046","Low","122.653"
"Barbados","2046","Constant fertility","131.292"
"Barbados","2046","Instant replacement","141.114"
"Barbados","2046","Zero migration","133.12"
"Barbados","2046","Constant mortality","128.1"
"Barbados","2046","No change","127.693"
"Barbados","2046","Momentum","138.906"
"Barbados","2046","Instant replacement zero migration","142.575"
"Barbados","2046","Median PI","131.706"
"Barbados","2046","Upper 80 PI","138.118"
"Barbados","2046","Lower 80 PI","125.067"
"Barbados","2046","Upper 95 PI","141.485"
"Barbados","2046","Lower 95 PI","121.189"
"Barbados","2045","Medium","132.183"
"Barbados","2045","High","140.658"
"Barbados","2045","Low","123.529"
"Barbados","2045","Constant fertility","131.787"
"Barbados","2045","Instant replacement","141.22"
"Barbados","2045","Zero migration","133.532"
"Barbados","2045","Constant mortality","128.828"
"Barbados","2045","No change","128.439"
"Barbados","2045","Momentum","139.207"
"Barbados","2045","Instant replacement zero migration","142.613"
"Barbados","2045","Median PI","132.183"
"Barbados","2045","Upper 80 PI","138.353"
"Barbados","2045","Lower 80 PI","125.752"
"Barbados","2045","Upper 95 PI","141.499"
"Barbados","2045","Lower 95 PI","122.15"
"Barbados","2044","Medium","132.637"
"Barbados","2044","High","140.702"
"Barbados","2044","Low","124.385"
"Barbados","2044","Constant fertility","132.265"
"Barbados","2044","Instant replacement","141.314"
"Barbados","2044","Zero migration","133.923"
"Barbados","2044","Constant mortality","129.532"
"Barbados","2044","No change","129.164"
"Barbados","2044","Momentum","139.491"
"Barbados","2044","Instant replacement zero migration","142.637"
"Barbados","2044","Median PI","132.637"
"Barbados","2044","Upper 80 PI","138.534"
"Barbados","2044","Lower 80 PI","126.397"
"Barbados","2044","Upper 95 PI","141.459"
"Barbados","2044","Lower 95 PI","123.088"
"Barbados","2043","Medium","133.068"
"Barbados","2043","High","140.726"
"Barbados","2043","Low","125.216"
"Barbados","2043","Constant fertility","132.721"
"Barbados","2043","Instant replacement","141.385"
"Barbados","2043","Zero migration","134.293"
"Barbados","2043","Constant mortality","130.209"
"Barbados","2043","No change","129.866"
"Barbados","2043","Momentum","139.752"
"Barbados","2043","Instant replacement zero migration","142.649"
"Barbados","2043","Median PI","133.068"
"Barbados","2043","Upper 80 PI","138.734"
"Barbados","2043","Lower 80 PI","127.05"
"Barbados","2043","Upper 95 PI","141.42"
"Barbados","2043","Lower 95 PI","123.962"
"Barbados","2042","Medium","133.474"
"Barbados","2042","High","140.727"
"Barbados","2042","Low","126.026"
"Barbados","2042","Constant fertility","133.157"
"Barbados","2042","Instant replacement","141.432"
"Barbados","2042","Zero migration","134.641"
"Barbados","2042","Constant mortality","130.856"
"Barbados","2042","No change","130.54"
"Barbados","2042","Momentum","139.981"
"Barbados","2042","Instant replacement zero migration","142.635"
"Barbados","2042","Median PI","133.474"
"Barbados","2042","Upper 80 PI","138.878"
"Barbados","2042","Lower 80 PI","127.692"
"Barbados","2042","Upper 95 PI","141.405"
"Barbados","2042","Lower 95 PI","124.81"
"Barbados","2041","Medium","133.853"
"Barbados","2041","High","140.706"
"Barbados","2041","Low","126.817"
"Barbados","2041","Constant fertility","133.571"
"Barbados","2041","Instant replacement","141.45"
"Barbados","2041","Zero migration","134.962"
"Barbados","2041","Constant mortality","131.469"
"Barbados","2041","No change","131.185"
"Barbados","2041","Momentum","140.172"
"Barbados","2041","Instant replacement zero migration","142.591"
"Barbados","2041","Median PI","133.853"
"Barbados","2041","Upper 80 PI","138.958"
"Barbados","2041","Lower 80 PI","128.279"
"Barbados","2041","Upper 95 PI","141.355"
"Barbados","2041","Lower 95 PI","125.65"
"Barbados","2040","Medium","134.206"
"Barbados","2040","High","140.657"
"Barbados","2040","Low","127.582"
"Barbados","2040","Constant fertility","133.957"
"Barbados","2040","Instant replacement","141.437"
"Barbados","2040","Zero migration","135.252"
"Barbados","2040","Constant mortality","132.046"
"Barbados","2040","No change","131.801"
"Barbados","2040","Momentum","140.326"
"Barbados","2040","Instant replacement zero migration","142.516"
"Barbados","2040","Median PI","134.206"
"Barbados","2040","Upper 80 PI","139.004"
"Barbados","2040","Lower 80 PI","128.888"
"Barbados","2040","Upper 95 PI","141.272"
"Barbados","2040","Lower 95 PI","126.461"
"Barbados","2039","Medium","134.524"
"Barbados","2039","High","140.576"
"Barbados","2039","Low","128.315"
"Barbados","2039","Constant fertility","134.314"
"Barbados","2039","Instant replacement","141.39"
"Barbados","2039","Zero migration","135.51"
"Barbados","2039","Constant mortality","132.585"
"Barbados","2039","No change","132.381"
"Barbados","2039","Momentum","140.442"
"Barbados","2039","Instant replacement zero migration","142.404"
"Barbados","2039","Median PI","134.524"
"Barbados","2039","Upper 80 PI","139.031"
"Barbados","2039","Lower 80 PI","129.504"
"Barbados","2039","Upper 95 PI","141.187"
"Barbados","2039","Lower 95 PI","127.236"
"Barbados","2038","Medium","134.81"
"Barbados","2038","High","140.463"
"Barbados","2038","Low","129.024"
"Barbados","2038","Constant fertility","134.642"
"Barbados","2038","Instant replacement","141.31"
"Barbados","2038","Zero migration","135.738"
"Barbados","2038","Constant mortality","133.082"
"Barbados","2038","No change","132.916"
"Barbados","2038","Momentum","140.512"
"Barbados","2038","Instant replacement zero migration","142.26"
"Barbados","2038","Median PI","134.81"
"Barbados","2038","Upper 80 PI","139.078"
"Barbados","2038","Lower 80 PI","130.114"
"Barbados","2038","Upper 95 PI","141.086"
"Barbados","2038","Lower 95 PI","128.012"
"Barbados","2037","Medium","135.064"
"Barbados","2037","High","140.315"
"Barbados","2037","Low","129.704"
"Barbados","2037","Constant fertility","134.935"
"Barbados","2037","Instant replacement","141.194"
"Barbados","2037","Zero migration","135.933"
"Barbados","2037","Constant mortality","133.536"
"Barbados","2037","No change","133.409"
"Barbados","2037","Momentum","140.537"
"Barbados","2037","Instant replacement zero migration","142.081"
"Barbados","2037","Median PI","135.064"
"Barbados","2037","Upper 80 PI","139.04"
"Barbados","2037","Lower 80 PI","130.691"
"Barbados","2037","Upper 95 PI","140.936"
"Barbados","2037","Lower 95 PI","128.711"
"Barbados","2036","Medium","135.288"
"Barbados","2036","High","140.129"
"Barbados","2036","Low","130.357"
"Barbados","2036","Constant fertility","135.195"
"Barbados","2036","Instant replacement","141.043"
"Barbados","2036","Zero migration","136.099"
"Barbados","2036","Constant mortality","133.954"
"Barbados","2036","No change","133.864"
"Barbados","2036","Momentum","140.52"
"Barbados","2036","Instant replacement zero migration","141.871"
"Barbados","2036","Median PI","135.288"
"Barbados","2036","Upper 80 PI","138.991"
"Barbados","2036","Lower 80 PI","131.242"
"Barbados","2036","Upper 95 PI","140.746"
"Barbados","2036","Lower 95 PI","129.35"
"Barbados","2035","Medium","135.487"
"Barbados","2035","High","139.915"
"Barbados","2035","Low","130.987"
"Barbados","2035","Constant fertility","135.423"
"Barbados","2035","Instant replacement","140.862"
"Barbados","2035","Zero migration","136.238"
"Barbados","2035","Constant mortality","134.327"
"Barbados","2035","No change","134.267"
"Barbados","2035","Momentum","140.453"
"Barbados","2035","Instant replacement zero migration","141.628"
"Barbados","2035","Median PI","135.486"
"Barbados","2035","Upper 80 PI","138.95"
"Barbados","2035","Lower 80 PI","131.806"
"Barbados","2035","Upper 95 PI","140.576"
"Barbados","2035","Lower 95 PI","130.016"
"Barbados","2034","Medium","135.647"
"Barbados","2034","High","139.659"
"Barbados","2034","Low","131.584"
"Barbados","2034","Constant fertility","135.609"
"Barbados","2034","Instant replacement","140.639"
"Barbados","2034","Zero migration","136.339"
"Barbados","2034","Constant mortality","134.659"
"Barbados","2034","No change","134.62"
"Barbados","2034","Momentum","140.341"
"Barbados","2034","Instant replacement zero migration","141.345"
"Barbados","2034","Median PI","135.647"
"Barbados","2034","Upper 80 PI","138.831"
"Barbados","2034","Lower 80 PI","132.32"
"Barbados","2034","Upper 95 PI","140.361"
"Barbados","2034","Lower 95 PI","130.66"
"Barbados","2033","Medium","135.769"
"Barbados","2033","High","139.357"
"Barbados","2033","Low","132.145"
"Barbados","2033","Constant fertility","135.754"
"Barbados","2033","Instant replacement","140.381"
"Barbados","2033","Zero migration","136.406"
"Barbados","2033","Constant mortality","134.941"
"Barbados","2033","No change","134.925"
"Barbados","2033","Momentum","140.185"
"Barbados","2033","Instant replacement zero migration","141.028"
"Barbados","2033","Median PI","135.769"
"Barbados","2033","Upper 80 PI","138.683"
"Barbados","2033","Lower 80 PI","132.778"
"Barbados","2033","Upper 95 PI","140.1"
"Barbados","2033","Lower 95 PI","131.226"
"Barbados","2032","Medium","135.867"
"Barbados","2032","High","139.024"
"Barbados","2032","Low","132.683"
"Barbados","2032","Constant fertility","135.866"
"Barbados","2032","Instant replacement","140.089"
"Barbados","2032","Zero migration","136.445"
"Barbados","2032","Constant mortality","135.175"
"Barbados","2032","No change","135.176"
"Barbados","2032","Momentum","139.975"
"Barbados","2032","Instant replacement zero migration","140.678"
"Barbados","2032","Median PI","135.867"
"Barbados","2032","Upper 80 PI","138.513"
"Barbados","2032","Lower 80 PI","133.203"
"Barbados","2032","Upper 95 PI","139.828"
"Barbados","2032","Lower 95 PI","131.774"
"Barbados","2031","Medium","135.928"
"Barbados","2031","High","138.695"
"Barbados","2031","Low","133.143"
"Barbados","2031","Constant fertility","135.938"
"Barbados","2031","Instant replacement","139.759"
"Barbados","2031","Zero migration","136.447"
"Barbados","2031","Constant mortality","135.367"
"Barbados","2031","No change","135.376"
"Barbados","2031","Momentum","139.718"
"Barbados","2031","Instant replacement zero migration","140.286"
"Barbados","2031","Median PI","135.928"
"Barbados","2031","Upper 80 PI","138.3"
"Barbados","2031","Lower 80 PI","133.556"
"Barbados","2031","Upper 95 PI","139.457"
"Barbados","2031","Lower 95 PI","132.254"
"Barbados","2030","Medium","135.953"
"Barbados","2030","High","138.37"
"Barbados","2030","Low","133.527"
"Barbados","2030","Constant fertility","135.97"
"Barbados","2030","Instant replacement","139.392"
"Barbados","2030","Zero migration","136.417"
"Barbados","2030","Constant mortality","135.509"
"Barbados","2030","No change","135.524"
"Barbados","2030","Momentum","139.413"
"Barbados","2030","Instant replacement zero migration","139.861"
"Barbados","2030","Median PI","135.953"
"Barbados","2030","Upper 80 PI","138.05"
"Barbados","2030","Lower 80 PI","133.859"
"Barbados","2030","Upper 95 PI","139.041"
"Barbados","2030","Lower 95 PI","132.684"
"Barbados","2029","Medium","135.952"
"Barbados","2029","High","138.013"
"Barbados","2029","Low","133.886"
"Barbados","2029","Constant fertility","135.97"
"Barbados","2029","Instant replacement","138.994"
"Barbados","2029","Zero migration","136.361"
"Barbados","2029","Constant mortality","135.608"
"Barbados","2029","No change","135.625"
"Barbados","2029","Momentum","139.059"
"Barbados","2029","Instant replacement zero migration","139.407"
"Barbados","2029","Median PI","135.952"
"Barbados","2029","Upper 80 PI","137.791"
"Barbados","2029","Lower 80 PI","134.142"
"Barbados","2029","Upper 95 PI","138.638"
"Barbados","2029","Lower 95 PI","133.104"
"Barbados","2028","Medium","135.913"
"Barbados","2028","High","137.614"
"Barbados","2028","Low","134.208"
"Barbados","2028","Constant fertility","135.931"
"Barbados","2028","Instant replacement","138.556"
"Barbados","2028","Zero migration","136.269"
"Barbados","2028","Constant mortality","135.661"
"Barbados","2028","No change","135.68"
"Barbados","2028","Momentum","138.658"
"Barbados","2028","Instant replacement zero migration","138.917"
"Barbados","2028","Median PI","135.914"
"Barbados","2028","Upper 80 PI","137.496"
"Barbados","2028","Lower 80 PI","134.384"
"Barbados","2028","Upper 95 PI","138.227"
"Barbados","2028","Lower 95 PI","133.484"
"Barbados","2027","Medium","135.843"
"Barbados","2027","High","137.181"
"Barbados","2027","Low","134.501"
"Barbados","2027","Constant fertility","135.86"
"Barbados","2027","Instant replacement","138.086"
"Barbados","2027","Zero migration","136.141"
"Barbados","2027","Constant mortality","135.668"
"Barbados","2027","No change","135.687"
"Barbados","2027","Momentum","138.209"
"Barbados","2027","Instant replacement zero migration","138.387"
"Barbados","2027","Median PI","135.842"
"Barbados","2027","Upper 80 PI","137.16"
"Barbados","2027","Lower 80 PI","134.572"
"Barbados","2027","Upper 95 PI","137.795"
"Barbados","2027","Lower 95 PI","133.827"
"Barbados","2026","Medium","135.744"
"Barbados","2026","High","136.787"
"Barbados","2026","Low","134.702"
"Barbados","2026","Constant fertility","135.76"
"Barbados","2026","Instant replacement","137.585"
"Barbados","2026","Zero migration","135.984"
"Barbados","2026","Constant mortality","135.633"
"Barbados","2026","No change","135.65"
"Barbados","2026","Momentum","137.714"
"Barbados","2026","Instant replacement zero migration","137.826"
"Barbados","2026","Median PI","135.745"
"Barbados","2026","Upper 80 PI","136.811"
"Barbados","2026","Lower 80 PI","134.724"
"Barbados","2026","Upper 95 PI","137.337"
"Barbados","2026","Lower 95 PI","134.115"
"Barbados","2025","Medium","135.619"
"Barbados","2025","High","136.432"
"Barbados","2025","Low","134.806"
"Barbados","2025","Constant fertility","135.631"
"Barbados","2025","Instant replacement","137.055"
"Barbados","2025","Zero migration","135.803"
"Barbados","2025","Constant mortality","135.556"
"Barbados","2025","No change","135.57"
"Barbados","2025","Momentum","137.177"
"Barbados","2025","Instant replacement zero migration","137.238"
"Barbados","2025","Median PI","135.619"
"Barbados","2025","Upper 80 PI","136.443"
"Barbados","2025","Lower 80 PI","134.842"
"Barbados","2025","Upper 95 PI","136.846"
"Barbados","2025","Lower 95 PI","134.38"
"Barbados","2024","Medium","135.463"
"Barbados","2024","High","136.044"
"Barbados","2024","Low","134.88"
"Barbados","2024","Constant fertility","135.471"
"Barbados","2024","Instant replacement","136.492"
"Barbados","2024","Zero migration","135.598"
"Barbados","2024","Constant mortality","135.435"
"Barbados","2024","No change","135.445"
"Barbados","2024","Momentum","136.599"
"Barbados","2024","Instant replacement zero migration","136.627"
"Barbados","2024","Median PI","135.463"
"Barbados","2024","Upper 80 PI","136.042"
"Barbados","2024","Lower 80 PI","134.905"
"Barbados","2024","Upper 95 PI","136.327"
"Barbados","2024","Lower 95 PI","134.594"
"Barbados","2023","Medium","135.285"
"Barbados","2023","High","135.635"
"Barbados","2023","Low","134.935"
"Barbados","2023","Constant fertility","135.288"
"Barbados","2023","Instant replacement","135.902"
"Barbados","2023","Zero migration","135.37"
"Barbados","2023","Constant mortality","135.278"
"Barbados","2023","No change","135.281"
"Barbados","2023","Momentum","135.981"
"Barbados","2023","Instant replacement zero migration","135.987"
"Barbados","2023","Median PI","135.285"
"Barbados","2023","Upper 80 PI","135.625"
"Barbados","2023","Lower 80 PI","134.946"
"Barbados","2023","Upper 95 PI","135.796"
"Barbados","2023","Lower 95 PI","134.759"
"Barbados","2022","Medium","135.084"
"Barbados","2022","High","135.202"
"Barbados","2022","Low","134.968"
"Barbados","2022","Constant fertility","135.084"
"Barbados","2022","Instant replacement","135.29"
"Barbados","2022","Zero migration","135.113"
"Barbados","2022","Constant mortality","135.084"
"Barbados","2022","No change","135.084"
"Barbados","2022","Momentum","135.318"
"Barbados","2022","Instant replacement zero migration","135.318"
"Barbados","2022","Median PI","135.084"
"Barbados","2022","Upper 80 PI","135.195"
"Barbados","2022","Lower 80 PI","134.971"
"Barbados","2022","Upper 95 PI","135.253"
"Barbados","2022","Lower 95 PI","134.908"
"Barbados","2021","Medium","134.833"
"Barbados","2020","Medium","134.528"
"Barbados","2019","Medium","134.222"
"Barbados","2018","Medium","133.936"
"Barbados","2017","Medium","133.644"
"Barbados","2016","Medium","133.334"
"Barbados","2015","Medium","133.01"
"Barbados","2014","Medium","132.669"
"Barbados","2013","Medium","132.304"
"Barbados","2012","Medium","131.915"
"Barbados","2011","Medium","131.499"
"Barbados","2010","Medium","131.042"
"Barbados","2009","Medium","130.593"
"Barbados","2008","Medium","130.103"
"Barbados","2007","Medium","129.595"
"Barbados","2006","Medium","129.191"
"Barbados","2005","Medium","128.828"
"Barbados","2004","Medium","128.444"
"Barbados","2003","Medium","128.04"
"Barbados","2002","Medium","127.609"
"Barbados","2001","Medium","127.156"
"Barbados","2000","Medium","126.86"
"Barbados","1999","Medium","126.65"
"Barbados","1998","Medium","126.421"
"Barbados","1997","Medium","126.267"
"Barbados","1996","Medium","126.121"
"Barbados","1995","Medium","125.947"
"Barbados","1994","Medium","125.727"
"Barbados","1993","Medium","125.45"
"Barbados","1992","Medium","125.129"
"Barbados","1991","Medium","124.781"
"Barbados","1990","Medium","124.496"
"Barbados","1989","Medium","124.49"
"Barbados","1988","Medium","124.683"
"Barbados","1987","Medium","124.832"
"Barbados","1986","Medium","124.903"
"Barbados","1985","Medium","124.876"
"Barbados","1984","Medium","124.751"
"Barbados","1983","Medium","124.553"
"Barbados","1982","Medium","124.293"
"Barbados","1981","Medium","123.972"
"Barbados","1980","Medium","123.576"
"Barbados","1979","Medium","123.01"
"Barbados","1978","Medium","122.294"
"Barbados","1977","Medium","121.561"
"Barbados","1976","Medium","120.842"
"Barbados","1975","Medium","120.142"
"Barbados","1974","Medium","119.462"
"Barbados","1973","Medium","118.793"
"Barbados","1972","Medium","118.132"
"Barbados","1971","Medium","117.507"
"Barbados","1970","Medium","116.876"
"Barbados","1969","Medium","116.231"
"Barbados","1968","Medium","115.612"
"Barbados","1967","Medium","114.984"
"Barbados","1966","Medium","114.312"
"Barbados","1965","Medium","113.591"
"Barbados","1964","Medium","112.82"
"Barbados","1963","Medium","111.988"
"Barbados","1962","Medium","111.094"
"Barbados","1961","Medium","110.136"
"Barbados","1960","Medium","109.356"
"Barbados","1959","Medium","108.767"
"Barbados","1958","Medium","108.231"
"Barbados","1957","Medium","107.778"
"Barbados","1956","Medium","107.344"
"Barbados","1955","Medium","106.651"
"Barbados","1954","Medium","105.55"
"Barbados","1953","Medium","104.132"
"Barbados","1952","Medium","102.344"
"Barbados","1951","Medium","100.126"
"Barbados","1950","Medium","97.437"

